id,text,url,processed_gpe,predicted_model,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm_1,mixtral,local_path
00093.jsonl.gz-6438280,A woman stands with her child on the balcony of her apartment in Havana.,http://im.rediff.com/business/2013/mar/23cuba1.jpg,Havana,sm,australia_cuba_egypt_south africa_united states,True,cuba,1,cuba,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00093.jsonl.gz-6438280.jpg
00044.jsonl.gz-5360752,Apartment Vero - Cuba with Sea View,https://a0.muscache.com/im/pictures/e77658b1-04f3-4e03-b5b7-f3037eee69bc.jpg?aki_policy=large,Cuba,trf,"mexico_zimbabwe_venezuela, bolivarian republic of_italy_mozambique_costa rica_bolivia, plurinational state of_eritrea_philippines_cuba_china_south africa_ecuador_norway_colombia_netherlands_dominican republic_portugal_chile_puerto rico_peru_angola_burundi_united states",True,cuba,1,cuba,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00044.jsonl.gz-5360752.jpg
00005.jsonl.gz-10931340,2 Bedroom Ground Floor Spacious Apartment in Paphos,https://www.onlinecyprus.com/files/item_22902_840.jpg,Paphos,trf,cyprus,False,cyprus,1,cyprus,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00005.jsonl.gz-10931340.jpg
00101.jsonl.gz-9558538,"Apartment for sale in City, Agios Athanasios, Limassol, Cyprus",https://lid.zoocdn.com/645/430/07650fe5a44efb41eedfb16b8ead859f343e7350.jpg,Limassol,sm,cyprus,False,cyprus,1,cyprus,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00101.jsonl.gz-9558538.jpg
00043.jsonl.gz-8025553,Two Bedroom Apartment with Sea View  properties for sale in cyprus,https://www.propertiesforsaleincyprus.co.uk/real-estate-foto/larnaca/mackenzie/nieruchomosci-sprzedaz-dwie-sypialnie-apartament-with-widok-na-morze-larnaca-mackenzie-200000-11994.jpg,cyprus,trf,zimbabwe_jamaica_sri lanka_south africa_cyprus,True,cyprus,1,cyprus,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00043.jsonl.gz-8025553.jpg
00062.jsonl.gz-4845475,1-bedroom (1+1) - Apartment For Rent In Brno,https://www.foreigners.cz/watermark?file=real-estate-4113/large/4113-36315.JPG,Brno,trf,czechia,False,czechia,1,czech republic (czechia),/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00062.jsonl.gz-4845475.jpg
00114.jsonl.gz-5455657,Beseda Flooring And More by Old World One Bedroom Apartment Prague 1 Malá Strana Prague Stay,https://t0.gstatic.com/images?q=tbn:ANd9GcTEqZ8a0W_0NMW0SK-IFTJL9-IJVOn0MXlHOD_6VOhTlk1NfGbn,Prague_Prague,trf,czechia_philippines_australia_ukraine_south africa_united states,True,czechia,1,czech republic (czechia),/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00114.jsonl.gz-5455657.jpg
00027.jsonl.gz-9726432,"For Rent: Luxury fully furnished 2BD apartment in Prague 5 - Jinonice, close to the German School Prague",https://www.atlas-reality.cz/cache/images/reality/2013/05/5254/5924243-IMG_0825.400x300c.jpg,Prague_Prague,sm,czechia_philippines_australia_ukraine_south africa_united states,True,czech republic,1,czech republic (czechia),/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00027.jsonl.gz-9726432.jpg
00020.jsonl.gz-13646651,Holiday Apartment in 2PLATEAUX / face 7EME TRANCHE (Abidjan) or holiday homes and vacation rentals,https://www.rent-holiday-homes.com/objectpics/img560e619e29c999.58886658.jpg,Abidjan,sm,niger_côte d'ivoire,True,côte d'ivoire,1,côte divoire,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00020.jsonl.gz-13646651.jpg
00059.jsonl.gz-2735932,🇩🇰 The Week on EyeEm Architectural Design Design Wall Architectural Feature EyeEm Best Shots Building Window Architectureporn Architecture_collection Architectural Detail EyeEmBestPics Arch Architecturephotography Architecture Architecturelovers WeekOnEyeEm The Week on EyeEm Editor's Picks Built Structure Architecture Building Exterior Window Yellow Building Residential District City Backgrounds Apartment Modern Balcony,https://cdn3.eyeem.com/thumb/41e4a6189028ad37ca26ca5b2f486527ac1ab4d5-1555605969993/w/700,District City,sm,no,False,no,1,denmark,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00059.jsonl.gz-2735932.jpg
00021.jsonl.gz-12261683,"Beautiful Copenhagen apartment with perfect location, Copenhague",https://media-cdn.tripadvisor.com/media/vr-splice-l/00/38/ec/8e.jpg,Copenhagen_Copenhague,trf,mexico_philippines_denmark_australia_canada_south africa_united states,True,denmark,1,denmark,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00021.jsonl.gz-12261683.jpg
00066.jsonl.gz-153890,living room home office workspace. Danish Apartment Window Desk/Remodelista My Future Workspace / Home Office Living Room E,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfF7sLiJ8fNLxbAwVdy6vwDue-qdMqJ93G0UOj6fJ61mNMn3rc,workspace. desk/remodelista workspace /,,no,False,no,1,denmark,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00066.jsonl.gz-153890.jpg
00028.jsonl.gz-13069373,"Delightful 3 Bedroom Apartment In Quiet Village Near Roseau, location de vacances à Massacre",https://media-cdn.tripadvisor.com/media/vr-ha-splice-j/04/93/c4/21.jpg,Roseau,trf,saint lucia_haiti_guadeloupe_dominica_united states,True,dominica,1,dominica,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00028.jsonl.gz-13069373.jpg
00012.jsonl.gz-6922665,Garvin's Apartment - Scotts Head from US$50 per night,https://www.natureisland.com/GA_100.jpg,Scotts Head,trf,australia_dominica,True,dominica,1,dominica,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00012.jsonl.gz-6922665.jpg
00101.jsonl.gz-9596578,3 Bedroom Apartment For Rent In Dublanc (RENTED OUT),https://www.milleniarealtydominica.com/wp-content/uploads/2020/03/3-Bedroom-Apartment-For-Rent-In-Dublanc-3.jpeg,Dublanc,trf,dominica,False,dominica,1,dominica,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00101.jsonl.gz-9596578.jpg
00075.jsonl.gz-5730767,Ground floor 1bdr apartment near Cabarete - Cabarete vacation rentals,https://tap1.fkimg.com/media/vr-splice-l/00/25/3b/d4.jpg,1bdr cabarete - cabarete rentals,,no,False,no,1,dominican republic,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00075.jsonl.gz-5730767.jpg
00093.jsonl.gz-3446042,Share Mel Apartment Punta Cana Beach,https://images.trvl-media.com/hotels/37000000/36830000/36822600/36822588/a5190b05_y.jpg,Cana Beach,sm,no,False,no,1,dominican republic,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00093.jsonl.gz-3446042.jpg
00067.jsonl.gz-9250373,"Florisel C201 - Lovely apartment, Bavaro",https://media-cdn.tripadvisor.com/media/vr-splice-l/04/14/18/e7.jpg,Bavaro,trf,no,False,no,1,dominican republic,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00067.jsonl.gz-9250373.jpg
00001.jsonl.gz-2416558,Apartment for Sale in Cuenca Ecuador sector Misicata,https://bienesraicescatedral.com/Catedral/Fotos/16333-2.jpg,Ecuador,sm,cuba_ecuador_peru_colombia_chile,True,ecuador,1,ecuador,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00001.jsonl.gz-2416558.jpg
00013.jsonl.gz-10613546,Luxury Calm Apartment In Samborondón(private room),https://a0.muscache.com/im/pictures/9f9b647d-2876-4dc4-ac35-6f09d5b2caf8.jpg?im_w=720,samborondón(private room),,no,False,no,1,ecuador,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00013.jsonl.gz-10613546.jpg
00071.jsonl.gz-16397264,Cozy apartment with amazing view to  hills - Riobamba - Apartamento,https://a1.muscache.com/im/pictures/553903d6-be2f-4679-b019-5fe218a3d4e3.jpg?aki_policy=x_medium,hills - riobamba - apartamento,,no,False,no,1,ecuador,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00071.jsonl.gz-16397264.jpg
00065.jsonl.gz-6693648,Apartment 3 bedrooms 2 baths 230 sqm extra super lux For Sale Mohandessin Giza - 1,https://www.semsarmasr.com/media/238/realestate_%D8%B4%D9%82%D9%87-230%D9%85-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%A7%D9%84%D9%85%D9%87%D9%86%D8%AF%D8%B3%D9%8A%D9%86-%D8%A8%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%AD%D8%AC%D8%A7%D8%B212018022411124_th.jpeg,Sale Mohandessin,md,no,False,no,1,egypt,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00065.jsonl.gz-6693648.jpg
00086.jsonl.gz-4842970,Ad Photo: Apartment 3 bedrooms 1 bath 110 sqm lux in Shubra  Cairo,https://www.semsarmasr.com/media/238/realestate_%D8%B4%D9%82%D9%87-3-%D8%A7%D9%88%D8%B6-%D9%88%D8%B1%D8%B3%D9%8A%D8%A8%D8%B4%D9%86-3-%D9%82%D8%B7%D8%B9-%D9%882-%D8%A8%D9%84%D9%83%D9%88%D9%86%D9%87-%D8%AF%D9%88%D8%B1-%D8%A7%D8%B1%D8%B6%D9%8A-%D8%A8%D9%8A%D9%87%D8%A7-%D8%BA%D8%A7%D8%B2-%D9%88%D8%AA%D9%84%D9%8A%D9%81%D9%88%D9%86-%D8%AA%D8%B5%D9%84%D8%AD-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A-%D9%88%D8%AA%D8%B5%D9%84%D8%AD-%D8%B3%D9%83%D9%86-%D8%A7%D9%84%D8%B9%D9%86%D9%88%D8%A7%D9%86-%D9%85%D8%B3%D8%A7%D9%83%D9%86-%D9%85%D8%AD%D9%8A120210227305458_th.jpg,Cairo,sm,philippines_australia_cuba_canada_egypt_italy_peru_angola_colombia_south africa_costa rica_united states,True,egypt,1,egypt,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00086.jsonl.gz-4842970.jpg
00073.jsonl.gz-10951914,"Thumbnail 1 bed apartment for sale in Hurghada, Qesm Hurghada, Red Sea Governorate, Egypt",https://lid.zoocdn.com/354/255/2731daae920526e1497c5905caf43a2e25e4c401.png,Hurghada_Egypt,sm,belize_united kingdom_zimbabwe_jamaica_canada_egypt_south africa_united states,True,egypt,1,egypt,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00073.jsonl.gz-10951914.jpg
00037.jsonl.gz-17268535,FURNISHED APARTMENT FOR RENT SBNM - COL SAN BENITO - HRG INMOBILIARIA EL SALVADOR,https://i.ytimg.com/vi/m0BO8VH2kbg/0.jpg,RENT,sm,russian federation,False,russian federation,1,el salvador,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00037.jsonl.gz-17268535.jpg
00101.jsonl.gz-13282918,Apartment with Sea View- Ranna Apartment - Saaremaa vacation rentals,https://tap2.fkimg.com/media/vr-splice-l/00/fd/f8/aa.jpg,Saaremaa,trf,estonia,False,estonia,1,estonia,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00101.jsonl.gz-13282918.jpg
00006.jsonl.gz-6363644,Striking 2 Bed Apartment in the Centre of Tallinn,https://media-cdn.tripadvisor.com/media/vr-splice-l/02/8a/91/5a.jpg,2 centre tallinn,,no,False,no,1,estonia,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00006.jsonl.gz-6363644.jpg
00101.jsonl.gz-9631694,Apartment in an old farmhouse - Saaremaa vacation rentals,https://tap2.fkimg.com/media/vr-splice-l/00/5b/e4/6a.jpg,Saaremaa,trf,estonia,False,estonia,1,estonia,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00101.jsonl.gz-9631694.jpg
00109.jsonl.gz-2897367,"Furnished 3bdrm Apartment in Hand Made Real, Yeka for Sale | Houses & Apartments For Sale for sale in Yeka, Addis Ababa, Ethiopia",https://pictures-ethiopia.jijistatic.com/394240_MTUwMC0xMTI1LTM5NDI0MzUwMjg.jpg,Yeka_Addis Ababa_Ethiopia,sm,"cameroon_uganda_ethiopia_australia_congo, the democratic republic of the",True,ethiopia,1,ethiopia,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00109.jsonl.gz-2897367.jpg
00026.jsonl.gz-5802627,"MM Apartment Guest House, Addis Abeba",https://i.travelapi.com/hotels/24000000/23530000/23526600/23526600/0baaf56e_y.jpg,Addis Abeba,sm,no,False,no,1,ethiopia,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00026.jsonl.gz-5802627.jpg
00107.jsonl.gz-13982278,"AfroAddis Hotel Apartment - Deluxe Room 2, alquiler vacacional en Addis Ababa",https://media-cdn.tripadvisor.com/media/vr-splice-j/05/8b/3e/7f.jpg,Addis Ababa,sm,ethiopia,False,ethiopia,1,ethiopia,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00107.jsonl.gz-13982278.jpg
00015.jsonl.gz-12386450,Ratsun Nadi Airport Apartment Hotel,https://pix1.agoda.net/hotelimages/113/1136201/1136201_15112407480037965427.jpg?s=300x,ratsun nadi,,no,False,no,1,fiji,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00015.jsonl.gz-12386450.jpg
00007.jsonl.gz-2515476,Dream Apartment with pool and sea view - Savusavu - Pis,https://a0.muscache.com/im/pictures/78929750/a5a7eede_original.jpg?aki_policy=x_medium,- savusavu - pis,,no,False,no,1,fiji,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00007.jsonl.gz-2515476.jpg
00046.jsonl.gz-5508657,拉筍楠迪機場公寓酒店(Ratsun Nadi Airport Apartment Hotel),https://dimg04.c-ctrip.com/images/fd/hotelintl/g6/M09/07/5C/CggYs1b9dHOADpRTAACFXiPTMYw423_R_300_225.jpg,拉筍楠迪機場公寓酒店(ratsun nadi hotel),,no,False,no,1,fiji,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00046.jsonl.gz-5508657.jpg
00066.jsonl.gz-10327652,"Three Bedroom Apartment in Lieksa, Heikkiläntie 1",https://images.trvl-media.com/hotels/28000000/27070000/27064400/27064374/acb723c2_d.jpg,Lieksa,sm,finland,False,finland,1,finland,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00066.jsonl.gz-10327652.jpg
00003.jsonl.gz-14493012,"Finland, Helsinki, Christmas tree in snow by apartment buildingの写真素材 [FYI02203321]",https://cdn.plus.amanaimages.com/uploads/items/022/033/21/preview/FYI02203321.jpg,Finland_Helsinki,sm,finland_philippines_zimbabwe_canada_sweden_norway_south africa_united states,True,finland,1,finland,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00003.jsonl.gz-14493012.jpg
00015.jsonl.gz-8402486,"Apartment styling for YIT by Laura Seppänen, photography Krista Keltanen",https://i.pinimg.com/236x/09/8f/a9/098fa9fc89495d7d3e6f956ab635e1f1--one-room-flat-living-room-interior.jpg,YIT,md,cameroon,False,cameroon,1,finland,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00015.jsonl.gz-8402486.jpg
00124.jsonl.gz-4964765,cool library of Louvre Palais Royal IV luxury apartment,https://www.servereworldsystem.com/include/temps/apts/728/thumb/20.jpg,palais iv,,no,False,no,1,france,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00124.jsonl.gz-4964765.jpg
00089.jsonl.gz-8176687,The Apartment,https://images-na.ssl-images-amazon.com/images/I/51dL2TxxGhL._AA160_.jpg,,,no,False,no,1,france,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00089.jsonl.gz-8176687.jpg
00021.jsonl.gz-5463470,greige: interior design ideas and inspiration for the transitional home : Paris Apartment...,https://i.pinimg.com/236x/82/c9/45/82c945d8c140cab0abc41515ec8e82c4.jpg,Paris,md,zimbabwe_new zealand_armenia_italy_gabon_indonesia_philippines_south africa_türkiye_belarus_sao tome and principe_congo_denmark_haiti_brazil_togo_andorra_france_spain_puerto rico_canada_peru_united states,True,france,1,france,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00021.jsonl.gz-5463470.jpg
00044.jsonl.gz-898857,3bedrooms furnished storey apartment located in Lamin,https://www.globalpropertiesafrica.com/propertygallery/143247316208d07ec5c4d0c91a176fff98fcfbf390.jpg,Lamin,sm,india_indonesia_philippines_gambia,True,gambia,1,gambia,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00044.jsonl.gz-898857.jpg
00006.jsonl.gz-7215437,Apartment For Rent In Gambia,https://i3.wp.com/a0.muscache.com/im/pictures/0805956a-1573-4890-a64b-bd988bc15c02.jpg?aki_policy=x_large,Gambia,sm,colombia_gambia_ghana_guinea-bissau_sierra leone_liberia,True,gambia,1,gambia,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00006.jsonl.gz-7215437.jpg
00092.jsonl.gz-9191134,Three bedroom and two toilets apartment located at Brusubi,https://www.globalpropertiesafrica.com/propertygallery/1750982073f3ccdd27d2000e3f9255a7e3e2c48800.jpg,Brusubi,md,gambia,False,gambia,1,gambia,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00092.jsonl.gz-9191134.jpg
00052.jsonl.gz-2885512,For Rent 177 sq.m. Apartment in Petriashvili st.,https://upload.proweb.ge/thumbs/makler/1204/1023456/464399_sm.jpg?v=1,Petriashvili,md,no,False,no,1,georgia,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00052.jsonl.gz-2885512.jpg
00031.jsonl.gz-13735755,Apartment near to hotel Sheraton Batumi,https://a0.muscache.com/im/pictures/f846c2cf-b997-4d92-8765-6a1a7ad55c9a.jpg?aki_policy=large,Batumi,md,georgia,False,georgia,1,georgia,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00031.jsonl.gz-13735755.jpg
00071.jsonl.gz-17607115,"Apartment for sale, New building, vake",https://www.home.ge/files/08-2017/ad13500/1649323382.jpg,New building,lg,no,False,no,1,georgia,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00071.jsonl.gz-17607115.jpg
00073.jsonl.gz-10650209,"One-Bedroom Apartment in Bad Rodach, Bad Rodach",https://t-ec.bstatic.com/xdata/images/hotel/270x200/110936990.jpg?k=a749bd40a295e496c6c231b1920a9c4e50658cd1e2364341bc3dd80c8a68fc14&o=,Rodach,trf,germany,False,germany,1,germany,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00073.jsonl.gz-10650209.jpg
00042.jsonl.gz-12572063,Modern and furnished apartment with large balcony in central location in Cologne-Deutz,https://apartments-b2b.com/wohnungsbilder/apartment-22379/27-Bad-139x.jpg,Cologne-Deutz,sm,no,False,no,1,germany,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00042.jsonl.gz-12572063.jpg
00053.jsonl.gz-15499910,A seating area at Stadt-Apartment,https://cf.bstatic.com/xdata/images/hotel/max1024x768/105496816.jpg?k=dca740a4e23cbd428abc1ec49d92eb9c67a00442240311a86ce8092055a7eee5&o=&hp=1,stadt-apartment,,no,False,no,1,germany,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00053.jsonl.gz-15499910.jpg
00012.jsonl.gz-16848080,Clean and cosy 2 bedroom apartment in Osu,https://a0.muscache.com/im/pictures/e8a3b370-1724-4ce0-a77f-e05c4d3a0b84.jpg?aki_policy=large,Osu,trf,"uganda_japan_ghana_nigeria_korea, republic of",True,ghana,1,ghana,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00012.jsonl.gz-16848080.jpg
00053.jsonl.gz-8867718,"Apartment for sale in Tema Accra Real Estate Development in , Greater Accra",https://cdn.fazwaz.com/wbr/gkPOLaID-twlDhaHfOW4q0BsGek/277x185/project/74062/capture.PNG,Greater Accra,sm,no,False,no,1,ghana,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00053.jsonl.gz-8867718.jpg
00105.jsonl.gz-10190845,2bedroom Apartment for rent at Tse Addo,http://image.ghanabuysell.com/ad/1023570/m-073741efcf34cfb7-2bedroom-Apartment-for-rent-at-Tse-Addo.jpg,2bedroom tse addo,,no,False,no,1,ghana,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00105.jsonl.gz-10190845.jpg
00014.jsonl.gz-4534928,Sunrise from our lovely little apartment in Syros. best greek cyclades island,https://wanderlustmarriage.com/wp-content/uploads/2013/01/DSC02620-e1359382010663-768x1024.jpg,Syros,sm,no,False,no,1,greece,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00014.jsonl.gz-4534928.jpg
00118.jsonl.gz-3498120,ALKIS APARTMENTS-MAGIC VIEW - Agios Nikolaos - Apartment,https://a0.muscache.com/im/pictures/c9c565c2-1c49-4ecb-a903-5022c617ad9b.jpg?aki_policy=large,alkis apartments-magic - agios nikolaos -,,no,False,no,1,greece,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00118.jsonl.gz-3498120.jpg
00122.jsonl.gz-11635855,Sea view Apartment near Athens Airport 03,https://t-ec.bstatic.com/xdata/images/hotel/320x400/108056496.jpg?k=40f45ee9923913d2e3527b014d8ab7f49fe8247ad9fdb7b2df7fac30ee8c79a7&o=,03,,no,False,no,1,greece,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00122.jsonl.gz-11635855.jpg
00006.jsonl.gz-9614061,"Sky Blue Apartment, Bella Blue Grenada",https://a0.muscache.com/im/pictures/26cc521d-f904-4bca-bc77-87573c4d991f.jpg?im_w=720,"apartment, grenada",,no,False,no,1,grenada,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00006.jsonl.gz-9614061.jpg
00037.jsonl.gz-6375998,"3 Bedroom apartment close to airport., St. George's",https://media-cdn.tripadvisor.com/media/vr-splice-l/03/36/1e/cd.jpg,St. George's,sm,canada_united kingdom,True,grenada,1,grenada,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00037.jsonl.gz-6375998.jpg
00082.jsonl.gz-7476429,vacation-rentals/grenada/grenada-island/morne-rouge/morne-rouge-apartment-on-the-bay,https://www.thegrenadinescollection.com/imageserver/?type=VACATION_RENTAL_DETAIL_6&PROP=895&REQUEST_ID=EAFBDC55-BFF4-4928-930D-312059E4F6F6,grenada,sm,grenada_united states,True,grenada,1,grenada,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00082.jsonl.gz-7476429.jpg
00106.jsonl.gz-172172,Beautiful 1 bedroom Apartment in Agana - Agana vacation rentals,https://tap1.fkimg.com/media/vr-splice-l/03/07/ee/5f.jpg,Agana_Agana,trf,"philippines_mali_georgia_nigeria_italy_bolivia, plurinational state of",True,guam,1,guam,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00106.jsonl.gz-172172.jpg
00099.jsonl.gz-2571428,Amazing Private Ocean Apartment - Chalan Pago Ordot - Departamento,https://a0.muscache.com/im/pictures/d0c556fc-8c7d-4d49-98bd-f28530e21bdc.jpg?aki_policy=large,- chalan pago ordot - departamento,,no,False,no,1,guam,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00099.jsonl.gz-2571428.jpg
00091.jsonl.gz-17435783,Private Chalan Pago Apartment,https://cf.bstatic.com/xdata/images/hotel/square200/262132204.jpg?k=e96c13b53d8101eae7c41f32f478b4427d5dea403b3d604e65ed6d986e633574&o=,chalan pago,,no,False,no,1,guam,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00091.jsonl.gz-17435783.jpg
00082.jsonl.gz-12095075,Safe and Cozy apartment in Villa Nueva,https://a0.muscache.com/im/pictures/e3748c73-746b-4183-9b3b-2f0d5f201bd4.jpg?im_w=480,Villa Nueva,trf,"mexico_puerto rico_venezuela, bolivarian republic of_united states_cuba_panama_guatemala_paraguay_argentina_peru_colombia_dominican republic_honduras_costa rica_bolivia, plurinational state of_uruguay",True,guatemala,1,guatemala,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00082.jsonl.gz-12095075.jpg
00060.jsonl.gz-4090999,"Old woman sitting in her humble apartment, El Esfuerzo slum, Guatemala City, Guatemala, Central America - Stock Image",https://n7.alamy.com/zooms/866b0f28e0404b68b0b4f7b18817b4e7/old-woman-sitting-in-her-humble-apartment-el-esfuerzo-slum-guatemala-cxygfc.jpg,Guatemala City_Guatemala,sm,"french guiana_bonaire, sint eustatius and saba_cuba_guatemala_colombia_dominican republic_costa rica",True,guatemala,1,guatemala,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00060.jsonl.gz-4090999.jpg
00006.jsonl.gz-14946597,Cozy & great location apartment in the hotel zone. - Guatemala - Appartement,https://a0.muscache.com/im/pictures/4835cd7f-2ff3-4a69-92bd-c1a794bdb6df.jpg?aki_policy=large,Guatemala,trf,"french guiana_bonaire, sint eustatius and saba_cuba_guatemala_colombia_dominican republic_costa rica",True,guatemala,1,guatemala,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00006.jsonl.gz-14946597.jpg
00123.jsonl.gz-18067793,"Apartment For Rent at Forest Field, Georgetown",https://cdn.durianproperty.com.my/images/classified_ads/thumbnail/297092411493804.jpg,Georgetown,sm,"belize_puerto rico_guyana_united kingdom_new zealand_australia_saint vincent and the grenadines_canada_saint helena, ascension and tristan da cunha_united states",True,guyana,1,guyana,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00123.jsonl.gz-18067793.jpg
00092.jsonl.gz-10585165,"Apartment For Rent at Forest Field, Georgetown",https://cdn.durianproperty.com.my/images/classified_ads/297092411493805.jpg,Georgetown,sm,"belize_puerto rico_guyana_united kingdom_new zealand_australia_saint vincent and the grenadines_canada_saint helena, ascension and tristan da cunha_united states",True,guyana,1,guyana,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00092.jsonl.gz-10585165.jpg
00030.jsonl.gz-2133565,"2 Bed, 1 Bath Apartment for Rent at Petion-Ville",https://flashhaiti.com/timthumb/start?src=https%3A%2F%2Fflashhaiti.com%2Fpublic%2Fpost_ad_image%2F211573686160Agence-Immobiliere-en-Haiti---2.jpg&w=300&h=200&zc=1&q=100,"2 bed, 1 petion-ville",,no,False,no,1,haiti,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00030.jsonl.gz-2133565.jpg
00070.jsonl.gz-7925239,Apartment Building Complexe for Sale at Delmas,https://flashhaiti.com/public/post_ad_image/591575135963Maison-A-Vendre-Haiti-2020---10.jpg,Delmas,md,canada_haiti_south africa,True,haiti,1,haiti,/data2/abhipsa/geographical-profiling-static/data/image_folders/apartment_region_balanced_images/00070.jsonl.gz-7925239.jpg
