id,text,url,processed_gpe,predicted_model,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm_1,mixtral,local_path
00052.jsonl.gz-3687873,Chateau St. Havel - Wellness hotel 1116757592,https://www.spa.cz/ir/images/photos/hotel/2885/20120622132746_FP9Axq--c510x320.jpg,st. - 1116757592,,no,False,no,1,czech republic (czechia),/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00052.jsonl.gz-3687873.jpg
00058.jsonl.gz-11709584,Radisson signs RED Hotel in Abidjan,https://biz-file.com/c/1810/464841-300x156.png?2,Abidjan,sm,niger_côte d'ivoire,True,côte d'ivoire,1,côte divoire,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00058.jsonl.gz-11709584.jpg
00019.jsonl.gz-4911922,"Florence Hotel Firenze Yamoussoukro, Yamoussoukro, Double Room, Guest Room",https://exp.cdn-hotels.com/hotels/58000000/57830000/57829700/57829602/c19cc106_z.jpg?impolicy=fcrop&w=773&h=530&q=high,Yamoussoukro,lg,côte d'ivoire,False,côte d'ivoire,1,côte divoire,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00019.jsonl.gz-4911922.jpg
00021.jsonl.gz-1455790,Photo of Golf Hotel Abidjan,http://media-cdn.tripadvisor.com/media/photo-s/01/85/46/75/dal-parco-dell-hotel.jpg,abidjan,,no,False,no,1,côte divoire,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00021.jsonl.gz-1455790.jpg
00036.jsonl.gz-13939768,Hotel CPH Living: Evening falls,https://media-cdn.tripadvisor.com/media/photo-s/05/88/cd/f5/hotel-cph-living.jpg,cph living: falls,,no,False,no,1,denmark,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00036.jsonl.gz-13939768.jpg
00069.jsonl.gz-2682580,Photo of Radisson BLU Royal Hotel Copenhagen,http://media-cdn.tripadvisor.com/media/photo-s/02/a0/43/27/exterior.jpg,Copenhagen,trf,south africa_philippines_australia_canada_united states_denmark,True,denmark,1,denmark,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00069.jsonl.gz-2682580.jpg
00080.jsonl.gz-5726368,"All rooms and suites at Hotel Absalon are categorized by nature-inspired color themes: grass (green, fuchsia and black), ocean (blue, silver and gold), and berry (purple, plum and silver). (Photo credit: Hotel Absalon)",https://i1.wp.com/www.foodrepublic.com/wp-content/uploads/2016/04/FamilyRoom2.jpg?resize=700%2C467,"rooms suites absalon categorized nature-inspired themes: (green, black), (blue, gold), (purple, silver). (photo credit: absalon)",,no,False,no,1,denmark,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00080.jsonl.gz-5726368.jpg
00051.jsonl.gz-12662144,"Scenes from Dominica's Beau Rive Hotel, including rooms and owner Mark Steele",https://ssl.c.photoshelter.com/img-get/I0000iRu7rQoF77s/s/850/850/Dominica-BeauRiveRmInterior02.jpg,Dominica,sm,costa rica_dominican republic_panama_dominica_cuba,True,dominica,1,dominica,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00051.jsonl.gz-12662144.jpg
00006.jsonl.gz-10865805,"Dominica, Roseau, Fort Young Hotel, shopping area",https://t1.thpservices.com/previewimage/gallil/d48abc1f840e34133fbb0eabfcfb2eb5/d65-1877774.jpg,Dominica_Roseau,sm,guadeloupe_costa rica_dominican republic_haiti_panama_saint lucia_dominica_cuba_united states,True,dominica,1,dominica,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00006.jsonl.gz-10865805.jpg
00038.jsonl.gz-14398789,Fort Young Hotel - Dominica,https://www.sntravel.co.uk/wp-content/uploads/2019/06/view-Fort-Young-Hotel-Dominica-3-300x225.jpg,Dominica,trf,costa rica_dominican republic_panama_dominica_cuba,True,dominica,1,dominica,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00038.jsonl.gz-14398789.jpg
00023.jsonl.gz-7994986,Majestic Mirage Punta Cana Hotel Picture 15,https://assets.sunshine.co.uk/m/7fe26dee2af45a04/Thumbnail-hotelimages-majestic-mirage-3130384-16,15,,no,False,no,1,dominican republic,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00023.jsonl.gz-7994986.jpg
00058.jsonl.gz-6934766,Last minute Iberostar Dominicana Punta Cana air and hotel vacation packages,http://www.1877femtrip.com/hotels/210296lg1.jpg,Punta Cana,trf,cuba_dominican republic,True,dominican republic,1,dominican republic,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00058.jsonl.gz-6934766.jpg
00055.jsonl.gz-13566990,"This adults-only luxury hotel is located right on the beautiful Uvero Alto Beach near Punta Cana. The all-inclusive CHIC Punta Cana by Royalton is everything you want from a modern luxury hotel, chic, elegant with state of the art amenities and its every square inch serves the comfort of the guests.",https://i.pinimg.com/236x/19/76/82/19768259448114c9e2b43423e5241c44--state-of-the-art-adults-only.jpg,Uvero Alto Beach,sm,no,False,no,1,dominican republic,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00055.jsonl.gz-13566990.jpg
00093.jsonl.gz-8566466,Hotel Courtyard By Marriott Guayaquil,https://cdn.atrapalo.com/hoteles/picture/l/1243/5/7/375668961.jpg,Guayaquil,trf,mexico_colombia_ecuador_sao tome and principe_panama_chile_peru,True,ecuador,1,ecuador,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00093.jsonl.gz-8566466.jpg
00064.jsonl.gz-11124942,Chambre Hotel Four Points by Sheraton Cuenca Cuenca,https://fr.ghlhoteles.com/cache/4c/03/4c033ee0f7b05c634fef884091c7a6fa.jpg,Cuenca,lg,colombia_dominican republic_ecuador_chile_spain_peru_philippines,True,ecuador,1,ecuador,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00064.jsonl.gz-11124942.jpg
00062.jsonl.gz-6468916,Royal Decameron Mompiche: Hotel,https://media-cdn.tripadvisor.com/media/photo-s/01/75/f2/10/hotel.jpg,mompiche:,,no,False,no,1,ecuador,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00062.jsonl.gz-6468916.jpg
00071.jsonl.gz-14095993,"Hilton Hotels & Resorts To Open Its Second Hotel In Alexandria, Egypt",http://lodgingmagazine.com/wp-content/uploads/2012/12/hilton-corniche-300x159.jpg,Alexandria_Egypt,sm,romania_south africa_ukraine_guyana_egypt_united kingdom_jamaica_belize_brazil_zimbabwe_australia_canada_united states,True,egypt,1,egypt,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00071.jsonl.gz-14095993.jpg
00088.jsonl.gz-15056846,GRAND PLAZA HOTEL HURGHADA 4 *,http://static.peakview.bg/img/data/15/hoteli/597/img8_1530518868597.jpg,hurghada 4 *,,no,False,no,1,egypt,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00088.jsonl.gz-15056846.jpg
00104.jsonl.gz-5214878,Furnished Studio Hotel Apartment in Grand Square Hotel and Apartments,https://www.servicedapartments.ae/wp-content/uploads/2020/01/furnished-studio-hotel-apartment-in-grand-square-hotel-and-apartments-2-450x300.jpg,apartments,,no,False,no,1,egypt,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00104.jsonl.gz-5214878.jpg
00074.jsonl.gz-10096368,Crowne Plaza Hotel San Salvador: My son and his new wife,https://media-cdn.tripadvisor.com/media/photo-s/05/3c/c1/10/crowne-plaza-hotel-san.jpg,San Salvador,sm,"paraguay_mexico_colombia_costa rica_ecuador_el salvador_cuba_peru_spain_venezuela, bolivarian republic of_italy_puerto rico_philippines_nicaragua_bolivia, plurinational state of_argentina",True,el salvador,1,el salvador,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00074.jsonl.gz-10096368.jpg
00060.jsonl.gz-3786830,"Room, Bahia del Sol Beach Front Boutique Hotel",https://images.trvl-media.com/hotels/2000000/1200000/1190100/1190047/1e281ce9_z.jpg,Bahia del Sol Beach,md,no,False,no,1,el salvador,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00060.jsonl.gz-3786830.jpg
00075.jsonl.gz-10945042,Crowne Plaza Hotel San Salvador: Beautiful pool and outdoor restaurant,https://media-cdn.tripadvisor.com/media/photo-s/00/1e/08/16/beautiful-pool-and-outdoor.jpg,San Salvador,trf,"paraguay_mexico_colombia_costa rica_ecuador_el salvador_cuba_peru_spain_venezuela, bolivarian republic of_italy_puerto rico_philippines_nicaragua_bolivia, plurinational state of_argentina",True,el salvador,1,el salvador,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00075.jsonl.gz-10945042.jpg
00084.jsonl.gz-1484430,"Hotel Anda China Malabo in Malabo, Equatorial Guinea from 164$, photos, reviews - zenhotels.com guestroom photo 5",https://cdn.ostrovok.ru/t/240x240/content/d4/a1/d4a124c1336c9acaa0e03c5373c91cdcca0f8e67.jpeg,Malabo_Equatorial Guinea,sm,burkina faso_equatorial guinea_zambia_sierra leone_philippines_indonesia,True,equatorial guinea,1,equatorial guinea,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00084.jsonl.gz-1484430.jpg
00104.jsonl.gz-16826749,pictures of bar sky lobby bar in tallinn business district radisson hotel,http://t0.gstatic.com/images?q=tbn:ANd9GcRzU8X7vt3PwpBVOV0cjk1YooptzKR9_a7aiptU8tqflwhnztRv,tallinn,trf,estonia,False,estonia,1,estonia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00104.jsonl.gz-16826749.jpg
00038.jsonl.gz-3982451,"Sokos Viru Hotel and Tallinn Skyline From Radisson Hotel Roof, Estonia",https://ssl.c.photoshelter.com/img-get2/I0000.5awb0xBlFQ/fit=1000x750/tallinn-modern-city-skyline-0379-682.jpg,Estonia,sm,estonia,False,estonia,1,estonia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00038.jsonl.gz-3982451.jpg
00021.jsonl.gz-17793183,Schlössle Hotel - The Leading Hotels of the World,https://q-cf.bstatic.com/xdata/images/hotel/square200/263932861.jpg?k=a2bd02f1a173b82f0dd1cd449e016a90dbff8688647b0bda4657f1130371a8a2&o=,schlössle - hotels,,no,False,no,1,estonia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00021.jsonl.gz-17793183.jpg
00041.jsonl.gz-16130901,Hotel Summerfield Luxury  & Botanical Garden Swaziland,"https://res-5.cloudinary.com/enchanting/images/w_1600,h_700,c_fill/et-web/2015/12/Enchanting-Travels-Africa-Swaziland-Ezulwini-Summerfield-Luxury-Hotel-Botanical-Garden-5/hotel-summerfield-luxury-038-botanical-garden-swaziland.jpg",Garden Swaziland,lg,no,False,no,1,eswatini,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00041.jsonl.gz-16130901.jpg
00034.jsonl.gz-10504074,Mountain Inn Mbabane voted  best hotel in Mbabane,http://articleon.com/hotelimages/mountain-inn-mbabane.jpg,Mbabane,sm,senegal_south africa_eswatini,True,eswatini,1,eswatini,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00034.jsonl.gz-10504074.jpg
00066.jsonl.gz-5675829,Royal Swazi Spa Hotel,http://img.hulutrip.com/hotel/agoda/eea/eea304a92aaa3b187e012f6c58fe5c37.jpg!400x300,,,no,False,no,1,eswatini,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00066.jsonl.gz-5675829.jpg
00119.jsonl.gz-500478,A Little Bit of Luxury at Solyana Hotel : Beauty on a Budget in Ethiopia's Bahar Dar,https://www.bigworldsmallpockets.com/wp-content/uploads/2017/12/Beauty-on-a-Budget-in-Ethiopia%E2%80%99s-Bahar-Dar-300x200.jpg,Ethiopia,sm,australia_ethiopia,True,ethiopia,1,ethiopia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00119.jsonl.gz-500478.jpg
00042.jsonl.gz-4962795,"Wudasie Castle Hotel - Search for free rooms and guaranteed low rates in Addis Ababa, youth hostel 19 photos",http://www.hosteltraveler.com/directory/Ethiopia/img/crop1.70_wudasiecastlehotel_addisababa_main.bui.1.jpg,Addis Ababa,sm,ethiopia,False,ethiopia,1,ethiopia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00042.jsonl.gz-4962795.jpg
00020.jsonl.gz-11070946,"Mimi's Boutique Hotel, Addis Ababa, Room, 1 Double Bed, Guest Room",https://exp.cdn-hotels.com/hotels/43000000/42320000/42311000/42310956/6ed1e40b_z.jpg?impolicy=fcrop&w=773&h=530&q=high,Addis Ababa,sm,ethiopia,False,ethiopia,1,ethiopia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00020.jsonl.gz-11070946.jpg
00013.jsonl.gz-13014272,Famous Savusavu Hotel To Re-open This Year,https://fijisun.com.fj/wp-content/uploads/2018/06/savusavu-hot-springs-140x110.jpg,savusavu re-open,,no,False,no,1,fiji,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00013.jsonl.gz-13014272.jpg
00023.jsonl.gz-12892699,swimming pool infinity coral coast Fiji beachfront hotel,"https://webbox.imgix.net/images/jsccrpjklidfrnyu/4a560a3e-cb1d-4bcf-8ace-bcb92032b1bc.jpg?auto=format,compress&fit=crop&crop=entropy&w=750&h=600",Fiji,trf,fiji_saudi arabia,True,fiji,1,fiji,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00023.jsonl.gz-12892699.jpg
00034.jsonl.gz-17647390,"Poseidon submerged hotel in Fiji Islands. This elegant submerged hotel is located on a coral reef in the Fiji Islands.Located more than 12 meters deep. Underwater Bedroom, Underwater House, Underwater Sea, Underwater Cartoon, Underwater Photos, Hotel Subaquático, Hotel Decor, Beautiful Hotels, Vacation Places",https://i.pinimg.com/236x/d8/92/a4/d892a4a61ac77c0d704f72a5bc603b14--underwater-hotel-google-underwater.jpg,Fiji,sm,fiji_saudi arabia,True,fiji,1,fiji,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00034.jsonl.gz-17647390.jpg
00081.jsonl.gz-13328395,Take the kids to visit santa at his home in lapland for the ultimate the snow princess hotel in yllas solutioingenieria Image collections,https://i2-prod.mirror.co.uk/incoming/article11214325.ece/ALTERNATES/s615/I170920_121833_632792oTextTRMRMMGLPICT000131265676o.jpg,lapland_yllas,trf,south africa_jamaica_finland_canada_united states,True,finland,1,finland,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00081.jsonl.gz-13328395.jpg
00041.jsonl.gz-6430962,"Mystery in White and Blue. Snowy and Sunny Imatra, Finland. Castle Hotel View",https://imgix.bustle.com/uploads/shutterstock/2019/9/11/e9d992af-8b8f-4376-8dec-c24d0c287cd1-shutterstock-1275920209.jpg?w=646&fit=max&auto=format&q=70,Snowy_Sunny Imatra_Finland,sm,south africa_united states_sweden_finland_zimbabwe_canada_philippines_norway,True,finland,1,finland,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00041.jsonl.gz-6430962.jpg
00077.jsonl.gz-1081382,A bed or beds in a room at Solo Sokos Hotel Paviljonki,https://cf.bstatic.com/xdata/images/hotel/max500/283419745.jpg?k=13d711224f45802a9651fd50d919514157d31b48a94a4acdec034481707455b6&o=&hp=1,beds sokos paviljonki,,no,False,no,1,finland,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00077.jsonl.gz-1081382.jpg
00012.jsonl.gz-3090560,Photo taken at Le Grand Hotel de Valenciennes by Alexandre A. on 11/13/2011,https://irs2.4sqi.net/img/general/200x200/FTPEXZ3JCJDW0FOB4CINZWVR0UN4PS0HCHEJ1PKZAIIYO5U4.jpg,le alexandre a. 11/13/2011,,no,False,no,1,france,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00012.jsonl.gz-3090560.jpg
00107.jsonl.gz-14655718,Mandarin Oriental Paris Hotel Royale Mandarin Living Room photo,http://www.luxurypictures.org/wp-content/uploads/2016/03/Mandarin-Oriental-Paris-Hotel-Royale-Mandarin-Living-Room-photo.jpg,,,no,False,no,1,france,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00107.jsonl.gz-14655718.jpg
00100.jsonl.gz-1867138,Photo of Comfort Hotel Bretigny sur Orge,https://media-cdn.tripadvisor.com/media/photo-l/01/b8/cf/ae/chambre-double.jpg,bretigny orge,,no,False,no,1,france,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00100.jsonl.gz-1867138.jpg
00053.jsonl.gz-6013562,Entrance to Le Meridien Re-Ndama Hotel Libreville,https://www.palacetravel.com/wp-content/uploads/Le-Meridien-Re-Ndama-Libreville.jpg,Libreville,trf,gabon,False,gabon,1,gabon,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00053.jsonl.gz-6013562.jpg
00104.jsonl.gz-11061100, Jarra Hotel Entrance,http://media-cdn.tripadvisor.com/media/photo-l/03/98/c3/97/jarra-hotel-entrance.jpg,,,no,False,no,1,gambia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00104.jsonl.gz-11061100.jpg
00126.jsonl.gz-7300334,"Palma Rima Hotel in Kololi, Gambia from 64$, photos, reviews - zenhotels.com guestroom photo 5",https://cdn.ostrovok.ru/t/240x240/content/c1/9c/c19c76ba9aacee339532b41c2ec33d0a64348cc3.jpeg,Kololi_Gambia,sm,gambia_colombia_guinea-bissau_sierra leone_ghana_liberia,True,gambia,1,gambia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00126.jsonl.gz-7300334.jpg
00049.jsonl.gz-7298023,"Paradise Suites Hotel in Kololi, Gambia from 746$, photos, reviews - zenhotels.com pool photo 2",https://cdn.ostrovok.ru/t/240x240/content/3e/32/3e32f14f4b3156cc1fa81f3c8397a83e537ef162.jpeg,Kololi_Gambia,sm,gambia_colombia_guinea-bissau_sierra leone_ghana_liberia,True,gambia,1,gambia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00049.jsonl.gz-7298023.jpg
00072.jsonl.gz-2577124,Фото Rooms Hotel Kazbegi,https://tophotels.ru/icache/hotel_photos/146/2619/189839/2309605_320x320.jpg,фото rooms kazbegi,,no,False,no,1,georgia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00072.jsonl.gz-2577124.jpg
00011.jsonl.gz-6831940,"Sandros home, hotel in Tbilisi City",https://r-cf.bstatic.com/xdata/images/hotel/270x200/219498072.jpg?k=6e34893fb424cc4af8a07cda92d81168b3dcd205d5e21df58ef9a2eaf1d8e3b2&o=,Tbilisi City,sm,no,False,no,1,georgia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00011.jsonl.gz-6831940.jpg
00046.jsonl.gz-753465,"9 Rooms, hotel in Tbilisi",https://cf.bstatic.com/xdata/images/hotel/270x200/154316979.jpg?k=b3aa8d813ee49637384b58f822c93284b022f89cbd109dabc98e630e1694b39f&o=,Tbilisi,sm,russian federation_georgia,True,georgia,1,georgia,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00046.jsonl.gz-753465.jpg
00052.jsonl.gz-6670128,GHOTEL Hotel And Living Essen,https://pix2.agoda.net/hotelimages/5834477/0/d9185367660e12e317392cdf514fbeeb.jpg,ghotel essen,,no,False,no,1,germany,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00052.jsonl.gz-6670128.jpg
00086.jsonl.gz-3078026,Foto de Mercure Hotel Muenchen City Center,http://media-cdn.tripadvisor.com/media/photo-l/07/f4/dc/6d/mercure-hotel-muenchen.jpg,foto mercure muenchen,,no,False,no,1,germany,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00086.jsonl.gz-3078026.jpg
00007.jsonl.gz-509735,"We stayed in Meissen, Germany in November 2010 - our hotel overlooked this castle",https://i.pinimg.com/236x/43/0c/c6/430cc68b04aeeccfd62061532ab0f021--deutschland-germany-eastern-europe.jpg,Meissen_Germany,sm,united states_belarus_canada_philippines_germany,True,germany,1,germany,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00007.jsonl.gz-509735.jpg
00081.jsonl.gz-5798204,The African Regent Hotel: Lobby and Bar,https://media-cdn.tripadvisor.com/media/photo-s/02/37/ee/fb/lobby-and-bar.jpg,hotel:,,no,False,no,1,ghana,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00081.jsonl.gz-5798204.jpg
00019.jsonl.gz-17360828,Appartment Hotel by M 246 Venpick Hotels Resorts Enters West Africa,https://tse4.mm.bing.net/th?id=OIP.LdYU-lYqkLfhFSqTCbqP8QHaFA,West Africa,sm,no,False,no,1,ghana,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00019.jsonl.gz-17360828.jpg
00008.jsonl.gz-6860417,Citilodge Hotel : Our 1st room,https://media-cdn.tripadvisor.com/media/photo-s/06/98/97/b0/citilodge-hotel-lagos.jpg,citilodge : 1st,,no,False,no,1,ghana,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00008.jsonl.gz-6860417.jpg
00041.jsonl.gz-6429271,Skiros Palace Hotel - Skyros Greece,https://www.skyroshotels.com/wp-content/uploads/2014/07/17889333-740x405.jpg,Skyros Greece,trf,no,False,no,1,greece,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00041.jsonl.gz-6429271.jpg
00080.jsonl.gz-9867165,Aquamarina beach hotel,https://aquamarinabeach.com/sdr/dist/inc/files/G4TS2154.jpg,Aquamarina beach,sm,mexico,False,mexico,1,greece,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00080.jsonl.gz-9867165.jpg
00072.jsonl.gz-1437305,"Hotel Potos, Thassos, Aegean Islands, Greek Islands, Greece Hotel",http://www.greekhotel.gr/images/hotels/1/338442/11785/hotel_potos_thassos.jpg,Thassos_Greece,trf,greece_philippines_united states,True,greece,1,greece,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00072.jsonl.gz-1437305.jpg
00096.jsonl.gz-10047109,Calabash Luxury Boutique Hotel,http://il-viaggio.mamatours.it/FOTO/POST_ARTICOLI/OFFERTE/AMERICALATINA/CALABASHLUXURYBOUTIQUEHOTEL/FOTO/013.jpg,boutique,,no,False,no,1,grenada,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00096.jsonl.gz-10047109.jpg
00114.jsonl.gz-7583084,"The Relax Inn, hotel near Maurice Bishop International Airport - GND, Saint George's",https://cf.bstatic.com/xdata/images/hotel/square200/124332488.jpg?k=536a4c14892f4e021dea2c0005748dcffec843d799e0cea246bc40172e49e7a3&o=,Saint George's,trf,grenada_united kingdom,True,grenada,1,grenada,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00114.jsonl.gz-7583084.jpg
00000.jsonl.gz-12422873,Hotel Radisson Grenada Beach Resort,http://fotos1.hotelius.com/images/hoteles/200x200/623180_image16792_0.jpg,Grenada,md,united states_grenada,True,grenada,1,grenada,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00000.jsonl.gz-12422873.jpg
00100.jsonl.gz-7409998,Oceanview Hotel & Residences Guam - notranjost hotela,http://pix2.agoda.net/hotelimages/671/67124/67124_15061514180029531932.jpg?s=312x235,hotela,sm,no,False,no,1,guam,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00100.jsonl.gz-7409998.jpg
00008.jsonl.gz-14753264,"SureStay Hotel by Best Western Guam Airport South,",https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/09/02/98f52ce2-dfdb-4cbf-af79-dd0314793691-1598989850527-439e03c4817a9e5b0e23e04efa797abd.jpg,"surestay guam south,",,no,False,no,1,guam,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00008.jsonl.gz-14753264.jpg
00013.jsonl.gz-13982374,Guam Reef & Olive Spa Resort: Reef Hotel,https://media-cdn.tripadvisor.com/media/photo-s/01/25/85/6b/reef-hotel.jpg,guam & resort:,,no,False,no,1,guam,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00013.jsonl.gz-13982374.jpg
00018.jsonl.gz-13272621,"Where to stay in Antigua, Guatemala - Candelaria Hotel Review",https://www.thislifeintrips.com/wp-content/uploads/2016/05/IMG_0673.jpg,Antigua,sm,australia_spain_mexico,True,guatemala,1,guatemala,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00018.jsonl.gz-13272621.jpg
00070.jsonl.gz-12110427,Hotel Los Volcanes B&B: Waiting for tour,https://media-cdn.tripadvisor.com/media/photo-s/03/77/f9/cc/hotel-los-volcanes-b.jpg,los volcanes b&b:,,no,False,no,1,guatemala,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00070.jsonl.gz-12110427.jpg
00113.jsonl.gz-7440252,Outdoor restaurant area at Hotel Soleil La Antigua.,https://www.rci.com/static/Resorts/Assets/0922O04L.jpg,antigua.,,no,False,no,1,guatemala,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00113.jsonl.gz-7440252.jpg
00046.jsonl.gz-7831473,Guinea Grand Hotel Conakry- Reflective Insulated Window Glass,http://bsg-i.nbxc.com/product/63/14/80/32a7907fdcaae7950fe2af935a.jpg,conakry-,,no,False,no,1,guinea,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00046.jsonl.gz-7831473.jpg
00017.jsonl.gz-2981460,GUINEE COLONIES FRANCAISES CONAKRY LE GRAND HOTEL - Guinea,https://www.delcampe.net/static/img_thumb/auction/000/548/794/130_001.jpg?v=0,GUINEE,trf,no,False,no,1,guinea,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00017.jsonl.gz-2981460.jpg
00021.jsonl.gz-12208254,Grand Hotel de l\'Independance Conakry - dream vacation,https://media.datahc.com/HI115118949.jpg,Conakry,md,guinea,False,guinea,1,guinea,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00021.jsonl.gz-12208254.jpg
00088.jsonl.gz-9086198,Hotel Bissau - rooms with balcony at best rate,http://www.hotel-bissau.com/wp-content/uploads/2012/04/hotel-proquil-bissau1-225x300.jpg,bissau - rooms,,no,False,no,1,guinea bissau,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00088.jsonl.gz-9086198.jpg
00099.jsonl.gz-4837433,"Sleepin Hotel And Casino Phone Number And Contact Number   Georgetown,Guyana - Hotel Contact",https://www.hotelcontact.net/image/guyana/demerara-mahaica/georgetown/sleepin-hotel-and-casino-georgetown-1609730929.jpg,Georgetown,sm,"canada_saint helena, ascension and tristan da cunha_guyana_united kingdom_belize_saint vincent and the grenadines_australia_puerto rico_united states_new zealand",True,guyana,1,guyana,/data2/abhipsa/geographical-profiling-static/data/image_folders/hotel_region_balanced_images/00099.jsonl.gz-4837433.jpg
