Unnamed: 0,id,text,url,processed_gpe,predicted_model,string_matches,predicted_country,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,heirarchical_without_sm_geonames_1,mixtral,svm,svm_1,local_path
440026,00107.jsonl.gz-6199221,Denmark - National Flag - Current Rectangle Magnet,https://i3.cpcache.com/product/72795472/denmark_national_flag_current_rectangle_magnet.jpg?width=550&amp;height=550&amp;Filters=%5b%7b%22name%22%3a%22background%22%2c%22value%22%3a%22F2F2F2%22%2c%22sequence%22%3a2%7d%5d,Denmark,trf,{'country': 'denmark'},denmark,canada_denmark_philippines_sri lanka_south africa_zimbabwe_united states_australia,True,denmark,South Africa_Sri Lanka_Zimbabwe_Australia_Canada_United States_Philippines,denmark,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00107.jsonl.gz-6199221.jpg
116472,00001.jsonl.gz-13705115,Welcome to Dominica. Dominica flag. Patriotic design. Vector illustration.,https://static1.bigstockphoto.com/4/0/2/large2/204011476.jpg,Dominica_Dominica,sm,{'country': 'dominica'},dominica,panama_cuba_dominica_dominican republic_costa rica,True,dominica,Dominica_Panama_Dominican Republic_Costa Rica_Cuba,dominica,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00001.jsonl.gz-13705115.jpg
940150,00059.jsonl.gz-3031567,National Flag Of Dominica From Http Www Flagsinformation Com Dominica Country Flag Html Green With A Centered Cross O Dominica Flag Flags Of The World Flag,https://i.pinimg.com/originals/11/df/4f/11df4f833cda5298ccbd66ab958cd07d.png,Dominica_Dominica_Dominica,trf,{'country': 'dominica'},dominica,panama_cuba_dominica_dominican republic_costa rica,True,dominica,Dominica_Panama_Dominican Republic_Costa Rica_Cuba,dominica,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00059.jsonl.gz-3031567.jpg
468467,00078.jsonl.gz-2078226,Dominica Sidekick Word Country Flag Iron on Patch Crest Badge .. 3.8cm X 11cm ... New,https://img.fishpond.co.nz:443/0051/583/897/93114361/5.jpeg,dominica sidekick .. 3.8cm 11cm ...,,{'country': 'dominica'},dominica,no,False,no,no,dominica,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00078.jsonl.gz-2078226.jpg
261848,00028.jsonl.gz-5978555,Vision Graphic Skin For Popsockets 3 Pack Dominican Flag Mightyskins Protective Durable And Unique Vinyl Decal Wrap Cover Easy To Apply Remove And Change Styles Made In The Usa Rakuten Com,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcQBwwIsJjgG3f3n0QBKSVkNydHT34P8fdc8Bw,popsockets 3 mightyskins styles usa rakuten com,,{'country': 'united states'},united states,no,False,no,no,dominican republic,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00028.jsonl.gz-5978555.jpg
163947,00030.jsonl.gz-9262108,Glossy Round Smiling Dominican Flag Trucker Hat,https://rlv.zcache.com/glossy_round_smiling_dominican_flag_trucker_hat-r0d80fbb6a9084fa69b21c0efc550f312_v9wzw_8byvr_324.jpg,,,{},,no,False,no,no,dominican republic,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00030.jsonl.gz-9262108.jpg
252658,00114.jsonl.gz-10099424,Female chef against national flag of Dominican Republic,https://image.shutterstock.com/image-photo/female-chef-against-national-flag-260nw-1136767877.jpg,Dominican Republic,sm,{'country': 'dominican republic'},dominican republic,dominican republic,False,dominican republic,Dominican Republic,dominican republic,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00114.jsonl.gz-10099424.jpg
131356,00062.jsonl.gz-11697816,Flag of the DR Congo Silver iPhone Case,https://rlv.zcache.com.au/flag_of_the_dr_congo_silver_iphone_case-rb5fee0e20e9344539eb342cce4c85af1_koth9_324.jpg?rlvnet=1,dr iphone,,{},,no,False,no,no,dr congo,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00062.jsonl.gz-11697816.jpg
867959,00121.jsonl.gz-15298363,badges with flag of DR Congo vector image,https://cdn3.vectorstock.com/i/thumb-large/85/97/badges-with-flag-of-dr-congo-vector-1058597.jpg,DR Congo,trf,{'country': 'congo'},congo,no,False,no,no,dr congo,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00121.jsonl.gz-15298363.jpg
175900,00086.jsonl.gz-13937880,badges with flag of DR Congo vector image,https://cdn.vectorstock.com/i/thumb-large/85/97/badges-with-flag-of-dr-congo-vector-1058597.jpg,DR Congo,trf,{'country': 'congo'},congo,no,False,no,no,dr congo,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00086.jsonl.gz-13937880.jpg
984,00096.jsonl.gz-16636862,Coat of arms of Ecuador Flag of Ecuador Guayas River.,https://clipground.com/images/clipart-flag-symbols-4.jpg,Ecuador_Ecuador,trf,{'country': 'ecuador'},ecuador,peru_cuba_chile_colombia_ecuador,True,ecuador,Chile_Colombia_Peru_Cuba,ecuador,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00096.jsonl.gz-16636862.jpg
586132,00077.jsonl.gz-12115504,"Ecuador Display Banner - Equador, Olympics, Olympic Games, sports, Olympic, London, 2012, display, banner, sign, poster, activity, Olympic torch, flag, countries, medal, Olympic Rings, mascots, flame, compete, events, tennis, athlete, swimming",http://images.twinkl.co.uk/image/private/t_630/image_repo/4f/bb/T-T-3316-Equador-Display-Banner.jpg,Ecuador_Olympic_London,sm,{'country': 'ecuador'},ecuador,"chile_canada_belize_colombia_ecuador_zimbabwe_venezuela, bolivarian republic of_cuba_united kingdom_france_svalbard and jan mayen_czechia_norway_russian federation_sierra leone_saint vincent and the grenadines_greece_united states_kenya_hong kong_philippines_italy_peru_guadeloupe_equatorial guinea_south africa_nigeria_montenegro",True,ecuador,"South Africa_Equatorial Guinea_Norway_Canada_Colombia_Cuba_Venezuela, Bolivarian Republic of_Kenya_Guadeloupe_Philippines_Saint Vincent and the Grenadines_Nigeria_Svalbard and Jan Mayen_Greece_Zimbabwe_Hong Kong_Montenegro_Russian Federation_United Kingdom_Chile_Peru_Czechia_Italy_Sierra Leone_Belize_United States_France",ecuador,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00077.jsonl.gz-12115504.jpg
10462,00051.jsonl.gz-8123578,3d rendered and waving flag of ecuador,https://image.shutterstock.com/image-photo/stock-photo--d-rendered-and-waving-flag-of-ecuador-450w-13163014.jpg,ecuador,sm,{'country': 'ecuador'},ecuador,peru_cuba_chile_colombia_ecuador,True,ecuador,Chile_Colombia_Peru_Cuba,ecuador,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00051.jsonl.gz-8123578.jpg
237801,00032.jsonl.gz-3034873,"A Egyptian woman waves the Palestinian flag during a protest in solidarity with Gaza after Israel launched its operation on Wednesday with the assassination of Hamas' top military commander in Cairo, Egypt, Thursday, Nov. 15, 2012. (File photo: AP)",https://vid.alarabiya.net/images/2015/02/05/0073aa05-ef06-47b6-a3a7-f27ede18afe1/0073aa05-ef06-47b6-a3a7-f27ede18afe1_16x9_1200x676.jpg?width=1138,Gaza_Israel_Cairo_Egypt,sm,{},,"angola_nicaragua_australia_canada_puerto rico_belize_colombia_niger_mozambique_zimbabwe_jamaica_finland_indonesia_cuba_united kingdom_mexico_egypt_cameroon_guatemala_united states_bolivia, plurinational state of_philippines_ethiopia_central african republic_italy_peru_israel_palestine, state of_south africa_costa rica_nigeria",True,egypt,"South Africa_Cameroon_Bolivia, Plurinational State of_Jamaica_Australia_Israel_Puerto Rico_Canada_Mexico_Ethiopia_Colombia_Cuba_Nicaragua_Egypt_Philippines_Costa Rica_Central African Republic_Nigeria_Guatemala_Zimbabwe_Indonesia_Finland_Palestine, State of_Mozambique_United Kingdom_Niger_Peru_Italy_Belize_Angola_United States",egypt,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00032.jsonl.gz-3034873.jpg
534083,00087.jsonl.gz-13919114,Text Egypt with egyptian national colors stripe. Black lettering on white background and Egypt flag. Vector illustration,https://media.istockphoto.com/vectors/text-egypt-with-egyptian-national-colors-stripe-black-lettering-on-vector-id1276429675?b=1&k=6&m=1276429675&s=170667a&w=0&h=3qrSrb0FFNNLw6aACBtGh9zdsxEAsalGZtCOWnixcy4=,Egypt_Egypt,sm,{'country': 'egypt'},egypt,canada_belize_united kingdom_egypt_south africa_jamaica_zimbabwe_united states,True,egypt,South Africa_Jamaica_United Kingdom_Zimbabwe_Belize_Canada_United States,egypt,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00087.jsonl.gz-13919114.jpg
592358,00035.jsonl.gz-9940359,Palestinian women wave Hamas flag during a rally in Gaza City,https://media.npr.org/assets/news/2010/08/27/hamas05-1984f8a9328b80a0296938e85eea374e3fcf5c63-s800-c15.jpg,Gaza City,sm,{},,no,False,no,no,egypt,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00035.jsonl.gz-9940359.jpg
762627,00015.jsonl.gz-8138044,"Flag of el salvador, heart shaped stickers. Background. 3D illustration Royalty Free Stock Images",https://thumbs.dreamstime.com/t/flag-el-salvador-heart-shaped-stickers-background-d-illustration-93992339.jpg,el salvador,sm,{'country': 'el salvador'},el salvador,"cuba_chile_colombia_mexico_argentina_nicaragua_el salvador_guatemala_costa rica_honduras_bolivia, plurinational state of_philippines",True,el salvador,"Nicaragua_Guatemala_Bolivia, Plurinational State of_Chile_Honduras_Mexico_Argentina_El Salvador_Philippines_Costa Rica_Colombia_Cuba",el salvador,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00015.jsonl.gz-8138044.jpg
487334,00071.jsonl.gz-7485738,"country, el, flag, national, salvador icon",https://cdn0.iconfinder.com/data/icons/international-hexagon-flags-1/512/el-salvador_national_country_flag-256.png,salvador,trf,{},,"portugal_canada_spain_cuba_chile_brazil_colombia_mexico_angola_niger_russian federation_uruguay_mozambique_united states_costa rica_guatemala_bolivia, plurinational state of_philippines",True,el salvador,"Spain_Portugal_Russian Federation_Guatemala_Bolivia, Plurinational State of_Uruguay_Chile_Niger_Angola_Colombia_Canada_United States_Mexico_Philippines_Brazil_Costa Rica_Mozambique_Cuba",el salvador,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00071.jsonl.gz-7485738.jpg
177624,00088.jsonl.gz-11525581,"View of the Taiwan flag at the Embassy of Taiwan in San Salvador on August 21, 2018. - China and El Salvador established diplomatic relations Tuesday as the Central American nation ditched Taiwan in yet another victory for Beijing in its campaign to isolate the island. (Photo by MARVIN RECINOS / AFP)        (Photo credit should read MARVIN RECINOS/AFP/Getty Images)","https://media.cnn.com/api/v1/images/stellar/prod/180918114050-taiwan-flag-file.jpg?q=x_3,y_0,h_1406,w_2499,c_crop/h_270,w_480",Taiwan_San Salvador_China_El Salvador_Taiwan_Beijing,sm,{},,"malawi_paraguay_spain_chile_angola_nicaragua_taiwan, province of china_honduras_china_puerto rico_colombia_nepal_ecuador_mozambique_venezuela, bolivarian republic of_pakistan_tanzania, united republic of_cuba_mexico_russian federation_guatemala_united states_bolivia, plurinational state of_philippines_japan_italy_peru_zambia_brazil_ghana_taiwan_argentina_el salvador_costa rica_nigeria",True,el salvador,"Ecuador_Bolivia, Plurinational State of_Zambia_Puerto Rico_Mexico_Pakistan_Brazil_Colombia_Cuba_Venezuela, Bolivarian Republic of_Nicaragua_Malawi_Nepal_Philippines_El Salvador_Costa Rica_Taiwan, Province of China_Spain_Nigeria_Guatemala_Ghana_China_Tanzania, United Republic of_Mozambique_Russian Federation_Chile_Italy_Peru_Paraguay_Angola_Honduras_United States_Argentina_Japan",el salvador,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00088.jsonl.gz-11525581.jpg
572467,00033.jsonl.gz-13138129,Low Cost! Equatorial Guinea Flag T-Shirt,https://rlv.zcache.ca/low_cost_equatorial_guinea_flag_t_shirt-r7a3e9c59849a424799bd5fb7805fd1f3_k2gm8_324.jpg,cost! t-shirt,,{},,no,False,no,no,equatorial guinea,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00033.jsonl.gz-13138129.jpg
267357,00044.jsonl.gz-8898084,Equatorial Guinea Waving Flag Trucker Hat,http://rlv.zcache.com/equatorial_guinea_waving_flag_trucker_hat-rb678cabca3e04566804e708def4e4d0a_v9wfy_8byvr_324.jpg,Equatorial Guinea,trf,{},,equatorial guinea,False,equatorial guinea,no,equatorial guinea,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00044.jsonl.gz-8898084.jpg
874300,00090.jsonl.gz-3286531,hang tag made in equatorial guinea with flag icon vector image vector image,https://cdn.vectorstock.com/i/thumb-large/08/78/hang-tag-made-in-equatorial-guinea-with-flag-icon-vector-18560878.jpg,hang,,{'country': 'equatorial guinea'},equatorial guinea,no,False,no,no,equatorial guinea,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00090.jsonl.gz-3286531.jpg
50213,00003.jsonl.gz-18004630,Estonia Flag Vintage Distressed Finish Greeting Card by Design Turnpike,http://render.fineartamerica.com/images/rendered/medium/greeting-card/images-medium-5/estonia-flag-vintage-distressed-finish-design-turnpike.jpg,Estonia,sm,{'country': 'estonia'},estonia,estonia,False,estonia,no,estonia,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00003.jsonl.gz-18004630.jpg
7710,00053.jsonl.gz-5172096,Political waving flag of Estonia,https://cdn.xxl.thumbs.canstockphoto.com/canstock8728603.jpg,Estonia,sm,{'country': 'estonia'},estonia,estonia,False,estonia,no,estonia,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00053.jsonl.gz-5172096.jpg
226092,00077.jsonl.gz-808492,Flag of estonia vector,https://cdn.vectorstock.com/i/thumb-large/39/89/flag-of-estonia-vector-4753989.jpg,estonia,,{'country': 'estonia'},estonia,no,False,no,no,estonia,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00077.jsonl.gz-808492.jpg
611045,00025.jsonl.gz-12626888,Swaziland Flag 3 Portable Battery Charger,https://render.fineartamerica.com/images/rendered/small/flat/battery/images/artworkimages/medium/1/swaziland-flag-3-otis-porritt.jpg?transparent=0&targetx=-82&targety=0&imagewidth=575&imageheight=863&modelwidth=410&modelheight=864&backgroundcolor=AE0709&orientation=0&producttype=battery-5200&imageid=6242319,Swaziland,trf,{'country': 'swaziland'},swaziland,swaziland,False,swaziland,no,eswatini,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00025.jsonl.gz-12626888.jpg
61310,00123.jsonl.gz-3326687,Swaziland flag icon in a heart shape in flat design. Independence day or National day holiday concept. - Stock Photo,https://l450v.alamy.com/450v/rb6awa/swaziland-flag-icon-in-a-heart-shape-in-flat-design-independence-day-or-national-day-holiday-concept-rb6awa.jpg,Swaziland,trf,{'country': 'swaziland'},swaziland,swaziland,False,swaziland,no,eswatini,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00123.jsonl.gz-3326687.jpg
680208,00123.jsonl.gz-15033787,celebratory animated background of flag of Swaziland appear from fireworks Animation,https://d1o2pwfline4gu.cloudfront.net/m/t/10618/10608329/a-0361.jpg,Swaziland,sm,{'country': 'swaziland'},swaziland,swaziland,False,swaziland,no,eswatini,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00123.jsonl.gz-15033787.jpg
365028,00032.jsonl.gz-6562813,"Ethiopia flag myspace, friendster, facebook, and hi5 comment graphics",http://www.ourspacer.com/images/graphics/flags/Ethiopia-flag.png,Ethiopia,sm,{'country': 'ethiopia'},ethiopia,ethiopia_australia,False,ethiopia,Australia,ethiopia,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00032.jsonl.gz-6562813.jpg
676449,00120.jsonl.gz-13168572,Federal Democratic Republic of Ethiopia Flag,https://static2.bigstockphoto.com/thumbs/8/8/7/large2/78854741.jpg,,,{},,no,False,no,no,ethiopia,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00120.jsonl.gz-13168572.jpg
107977,00037.jsonl.gz-13722430,Flag of Ethiopia OtterBox iPhone Case,https://rlv.zcache.com.au/flag_of_ethiopia_otterbox_iphone_case-r56f57ba1fb1249a2807ccf85e0c88659_kabfy_324.jpg?rlvnet=1,otterbox iphone,,{'country': 'ethiopia'},ethiopia,ethiopia_australia,False,ethiopia,Australia,ethiopia,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00037.jsonl.gz-13722430.jpg
458282,00095.jsonl.gz-9208570,Fiji Fijian Blank Flag Throw Pillow,http://i1.cpcache.com/product/147656060/fiji_fijian_blank_flag_throw_pillow.jpg?height=150&width=150,Fiji,sm,"{'country': 'saudi arabia', 'location': 'fiji'}",saudi arabia,fiji_saudi arabia,False,fiji,Saudi Arabia,fiji,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00095.jsonl.gz-9208570.jpg
396312,00012.jsonl.gz-17990508,Luggage with flag of fiji. Three bags in front of globe Royalty Free Stock Photos,https://thumbs.dreamstime.com/t/luggage-flag-fiji-three-bags-front-globe-d-illustration-93606518.jpg,fiji,trf,"{'country': 'saudi arabia', 'location': 'fiji'}",saudi arabia,fiji_saudi arabia,False,fiji,Saudi Arabia,fiji,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00012.jsonl.gz-17990508.jpg
601777,00085.jsonl.gz-9514901,Old and Worn Distressed Vintage Flag of Fiji Shower Curtain,"https://ctl.s6img.com/society6/img/nWtiSI7bnOLDKYi7fS_o5rn68SU/h_264,w_264/shower-curtains/~artwork,fw_6000,fh_6000,iw_6000,ih_6000/s6-0057/a/23997921_8493280/~~/old-and-worn-distressed-vintage-flag-of-fiji-shower-curtains.jpg?wait=0&attempt=0",,,{},,no,False,no,no,fiji,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00085.jsonl.gz-9514901.jpg
430037,00031.jsonl.gz-11622765,Finland Flag Stencil Green Design,"https://i3.cpcache.com/merchandise_zoom/1408_550x550_Front_Color-Charcoal.jpg?region=%7B%22name%22:%22FrontCenter%22,%22width%22:10,%22height%22:8,%22alignment%22:%22TopCenter%22,%22orientation%22:0,%22dpi%22:100,%22crop_x%22:0,%22crop_y%22:0,%22crop_h%22:800,%22crop_w%22:1000,%22scale%22:0,%22template%22:%7B%22id%22:111315079,%22params%22:%7B%7D%7D%7D&Size=Small&AttributeValue=NA",,,{'country': 'finland'},finland,finland_canada_sweden_norway_south africa_zimbabwe_united states_philippines,False,finland,South Africa_Zimbabwe_Sweden_Norway_Canada_United States_Philippines,finland,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00031.jsonl.gz-11622765.jpg
868792,00074.jsonl.gz-5027353,2 Euro Finland 2015 - 30 years of European flag (colored UNC),https://www.euromince.sk/11056-home_default/2-euro-finland-2015-30-years-of-european-flag-colored-unc.jpg,Finland,trf,{},,finland_canada_sweden_norway_south africa_zimbabwe_united states_philippines,True,finland,South Africa_Zimbabwe_Sweden_Norway_Canada_United States_Philippines,finland,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00074.jsonl.gz-5027353.jpg
371650,00044.jsonl.gz-8504992,Finland flag vector image,https://cdn2.vectorstock.com/i/thumb-large/59/41/finland-flag-vector-75941.jpg,Finland,sm,{'country': 'finland'},finland,finland_canada_sweden_norway_south africa_zimbabwe_united states_philippines,True,finland,South Africa_Zimbabwe_Sweden_Norway_Canada_United States_Philippines,finland,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00044.jsonl.gz-8504992.jpg
34946,00013.jsonl.gz-3714525,French flag,https://d.ibtimes.co.uk/en/full/286289/french-flag.jpg?w=640,,,{},,no,False,no,no,france,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00013.jsonl.gz-3714525.jpg
752501,00017.jsonl.gz-13664329,DS Virgin Racing car of Jean-Eric Vergne with new French flag back cover,https://cdn-1.motorsport.com/images/mgl/6gM3xba2/s9/formula-e-paris-eprix-2016-jean-eric-vergne-ds-virgin-racing-car-back-cover.jpg,ds jean-eric vergne,,{},,no,False,no,no,france,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00017.jsonl.gz-13664329.jpg
569851,00070.jsonl.gz-10664372,Waving flag of the France - stock photo,https://thumb1.shutterstock.com/image-photo/stock-photo-waving-flag-of-the-france-450w-248091568.jpg,France,sm,{'country': 'france'},france,portugal_france_côte d'ivoire_netherlands_south africa_mozambique_zimbabwe_greece_united states,True,france,Netherlands_South Africa_Portugal_Greece_Côte d'Ivoire_Zimbabwe_United States_Mozambique_France,france,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00070.jsonl.gz-10664372.jpg
832122,00082.jsonl.gz-383311,Flag Of Gabon Cushion Homeware Flagdesignproducts.com,https://cdn.shopify.com/s/files/1/3010/8462/products/b5552d0b-a713-4164-af82-138aaa0cc41b_300x300.jpg?v=1523868460,gabon homeware flagdesignproducts.com,,{'country': 'gabon'},gabon,no,False,no,no,gabon,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00082.jsonl.gz-383311.jpg
49024,00009.jsonl.gz-7403478,Flag Map Of Gabon,http://icdn.images.touristlink.com/data/cache/F/L/A/G/M/A/P/O/okondja-flag--map-_of-_-gabon_100_100.png,Gabon,trf,{'country': 'gabon'},gabon,gabon_haiti_djibouti_philippines,True,gabon,Djibouti_Haiti_Philippines,gabon,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00009.jsonl.gz-7403478.jpg
245654,00086.jsonl.gz-15780381,Flag Map Of Gabon,http://cdn1.images.touristlink.com/data/cache/F/L/A/G/M/A/P/O/ogooue-maritime-flag--map-_of-_-gabon_100_100.png,Gabon,trf,{'country': 'gabon'},gabon,gabon_haiti_djibouti_philippines,True,gabon,Djibouti_Haiti_Philippines,gabon,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00086.jsonl.gz-15780381.jpg
315622,00060.jsonl.gz-3740434,Ruffled waving Gambia flag national flag close,https://static3.bigstockphoto.com/8/9/1/large2/198797125.jpg,Gambia,sm,{},,liberia_colombia_ghana_guinea-bissau_sierra leone_gambia,True,gambia,Ghana_Gambia_Guinea-Bissau_Sierra Leone_Liberia_Colombia,gambia,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00060.jsonl.gz-3740434.jpg
442662,00010.jsonl.gz-13960188,Gambia Flag Vintage Distressed Finish Art Print by Design Turnpike,https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/gambia-flag-vintage-distressed-finish-design-turnpike.jpg,,,{},,no,False,no,no,gambia,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00010.jsonl.gz-13960188.jpg
767828,00116.jsonl.gz-7240985,Low Cost! Gambia Flag Pinback Button,https://rlv.zcache.com/low_cost_gambia_flag_pinback_button-re5b630804b7a4dfc8e5ae531f70ee82b_k94rf_324.jpg?rlvnet=1,cost! pinback,,{},,liberia_colombia_ghana_guinea-bissau_sierra leone_gambia,False,gambia,Ghana_Gambia_Guinea-Bissau_Sierra Leone_Liberia_Colombia,gambia,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00116.jsonl.gz-7240985.jpg
675176,00001.jsonl.gz-8407185,Flag of georgia shiny metal gray round button vector,https://cdn.vectorstock.com/i/thumb-large/75/24/flag-of-georgia-shiny-metal-gray-round-button-vector-11667524.jpg,georgia,trf,{'country': 'georgia'},georgia,georgia_south africa_zimbabwe_guyana_jamaica_greece_united states,True,georgia,South Africa_Greece_Jamaica_Georgia_Zimbabwe_Guyana_United States,georgia,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00001.jsonl.gz-8407185.jpg
221608,00124.jsonl.gz-15757249,"Georgian Flag In The Top Of The Tower Of Sighnaghi Town City Wall In Georgia, Khahheti Region. Signa poster",https://static5.bigstockphoto.com/thumbs/7/2/3/small2/327109675.jpg,Georgia_Khahheti Region,sm,{'country': 'georgia'},georgia,georgia_south africa_zimbabwe_guyana_jamaica_greece_united states,True,georgia,South Africa_Greece_Jamaica_Georgia_Zimbabwe_Guyana_United States,georgia,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00124.jsonl.gz-15757249.jpg
460215,00112.jsonl.gz-13501968,Flag Of The State Of Georgia IPhone Case by American School,https://render.fineartamerica.com/images/rendered/medium/phone-case/iphone7/images/artworkimages/medium/1/flag-of-the-state-of-georgia-american-school.jpg?&targetx=0&targety=-8&imagewidth=576&imageheight=359&modelwidth=576&modelheight=342&backgroundcolor=20629B&orientation=1&producttype=iphone7,Georgia,trf,{'country': 'georgia'},georgia,georgia_south africa_zimbabwe_guyana_jamaica_greece_united states,True,georgia,South Africa_Greece_Jamaica_Georgia_Zimbabwe_Guyana_United States,georgia,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00112.jsonl.gz-13501968.jpg
998614,00037.jsonl.gz-2225753,background with germany flag vector image vector image,https://cdn5.vectorstock.com/i/thumbs/56/74/background-with-germany-flag-vector-1225674.jpg,germany,sm,{'country': 'germany'},germany,canada_belarus_germany_united states_philippines,True,germany,Belarus_Canada_United States_Philippines,germany,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00037.jsonl.gz-2225753.jpg
649943,00009.jsonl.gz-2056328,soccer ball in front of german flag Stock Photography,https://thumbs.dreamstime.com/t/soccer-ball-front-german-flag-lying-grass-70743372.jpg,,,{},,no,False,no,no,germany,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00009.jsonl.gz-2056328.jpg
299636,00079.jsonl.gz-6988417,Germany National Flag Light Night Bokeh Abstract Background,https://static4.bigstockphoto.com/thumbs/1/1/7/small2/71145715.jpg,Germany,trf,{'country': 'germany'},germany,canada_belarus_germany_united states_philippines,True,germany,Belarus_Canada_United States_Philippines,germany,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00079.jsonl.gz-6988417.jpg
426536,00065.jsonl.gz-8090018,The Flag Of Ghana. Country In West Africa On The Gulf Of Guinea. Vector Illustration.,https://static2.bigstockphoto.com/0/4/2/large2/240230431.jpg,West Africa,sm,{},,no,False,no,no,ghana,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00065.jsonl.gz-8090018.jpg
717945,00014.jsonl.gz-3028273,Ghana Flag Post Card,http://rlv.zcache.co.uk/ghana_flag_post_card-r9238f24cdb264280b3f7b0d9f2cae8af_vgbaq_8byvr_324.jpg,ghana,,{'country': 'ghana'},ghana,no,False,no,no,ghana,1,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/flag_region_balanced_images/00014.jsonl.gz-3028273.jpg
